
25091991008	Tue, 21 Sep 2010 05:07:03 +0000	vochkun	17826883	ja	http://a1.twimg.com/profile_images/219100941/_____________normal.jpg	http://a1.twimg.com/profile_images/219100941/_____________mini.jpg	&lt;a href=&quot;http://github.com/cezarsa/chromed_bird&quot; rel=&quot;nofollow&quot;&gt;Chromed Bird&lt;/a&gt;	土曜日のテックデイに申し込みました RT @phpcon: いよいよ、PHPカンファレンスまで1週間となりました。参加登録をしていない方はおはやめに！ http://phpcon.php.gr.jp/2010/register/ #phpcon2010	null
25107265223	Tue, 21 Sep 2010 10:55:23 +0000	089_	151250446	ja	http://a2.twimg.com/profile_images/1125638758/profil2e_normal.png	http://a2.twimg.com/profile_images/1125638758/profil2e_mini.png	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	あああ！25日の朝はバッチの確認作業があるから午前のセッションは行けない・・・http://bit.ly/bVYHd1 #phpcon2010	null
25116511409	Tue, 21 Sep 2010 13:07:50 +0000	stuons	97893351	ja	http://a1.twimg.com/profile_images/797064505/Mcp100404184830a_normal.jpg	http://a1.twimg.com/profile_images/797064505/Mcp100404184830a_mini.jpg	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	RT @phpcon: PHPカンファレンスのプログラム一覧を更新しました。全体セッション概要、出そろいました！http://bit.ly/bVYHd1　9/24・25日開催です！参加登録がまだの方は、おはやめに！ http://bit.ly/99bA4d #phpcon2010	null
25167879377	Wed, 22 Sep 2010 00:48:57 +0000	wozozo	43167	ja	http://a2.twimg.com/profile_images/1118415418/4919546561_2674e4f08b_normal.png	http://a2.twimg.com/profile_images/1118415418/4919546561_2674e4f08b_mini.png	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	RT @phpcon: いよいよ、PHPカンファレンスまで1週間となりました。参加登録をしていない方はおはやめに！ http://phpcon.php.gr.jp/2010/register/ #phpcon2010	null
25167986662	Wed, 22 Sep 2010 00:50:19 +0000	tomihisa	139555	ja	http://a0.twimg.com/profile_images/1114393848/tommy01_normal.jpg	http://a0.twimg.com/profile_images/1114393848/tommy01_mini.jpg	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	要チェック！ RT @phpcon PHPカンファレンスプログラムを更新。全体セッション概要、出そろいました！http://bit.ly/bVYHd1　9/24・25日開催です！参加登録がまだの方は、おはやめに！ http://bit.ly/99bA4d #phpcon2010	null
25168350149	Wed, 22 Sep 2010 00:54:58 +0000	minesweeper96	329577	ja	http://a3.twimg.com/profile_images/59829091/profile_jibunken_normal.jpg	http://a3.twimg.com/profile_images/59829091/profile_jibunken_mini.jpg	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	RT @tomihisa: 要チェック！ RT @phpcon PHPカンファレンスプログラムを更新。全体セッション概要、出そろいました！http://bit.ly/bVYHd1　9/24・25日開催です！参加登録がまだの方は、おはやめに！ http://bit.ly/99bA4d #phpcon2010	null
25168585893	Wed, 22 Sep 2010 00:58:00 +0000	okdt	83963	ja	http://a2.twimg.com/profile_images/1095848262/RIMG0010_normal.JPG	http://a2.twimg.com/profile_images/1095848262/RIMG0010_mini.JPG	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	RT @tomihisa: 要チェック！ RT @phpcon PHPカンファレンスプログラムを更新。全体セッション概要、出そろいました！http://bit.ly/bVYHd1　9/24・25日開催です！参加登録がまだの方は、おはやめに！ http://bit.ly/99bA4d #phpcon2010	null
25168740857	Wed, 22 Sep 2010 00:59:59 +0000	mikiT_T	159631	ja	http://a3.twimg.com/profile_images/1118779555/IMG_0634_normal.jpg	http://a3.twimg.com/profile_images/1118779555/IMG_0634_mini.jpg	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	RT @tomihisa: 要チェック！ RT @phpcon PHPカンファレンスプログラムを更新。全体セッション概要、出そろいました！http://bit.ly/bVYHd1　9/24・25日開催です！参加登録がまだの方は、おはやめに！ http://bit.ly/99bA4d #phpcon2010	null
25169285629	Wed, 22 Sep 2010 01:06:41 +0000	fivestr	2327493	ja	http://a3.twimg.com/profile_images/1115115019/icon_normal.png	http://a3.twimg.com/profile_images/1115115019/icon_mini.png	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	RT @phpcon: いよいよ、PHPカンファレンスまで1週間となりました。参加登録をしていない方はおはやめに！ http://phpcon.php.gr.jp/2010/register/ #phpcon2010	null
25169335999	Wed, 22 Sep 2010 01:07:20 +0000	KenRyu_net	3394834	ja	http://a1.twimg.com/profile_images/1122287701/100103_1556_01_normal.jpg	http://a1.twimg.com/profile_images/1122287701/100103_1556_01_mini.jpg	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	RT @tomihisa: 要チェック！ RT @phpcon PHPカンファレンスプログラムを更新。全体セッション概要、出そろいました！http://bit.ly/bVYHd1　9/24・25日開催です！参加登録がまだの方は、おはやめに！ http://bit.ly/99bA4d #phpcon2010	null
25169684930	Wed, 22 Sep 2010 01:11:46 +0000	s_yo_ko	473076	ja	http://a3.twimg.com/profile_images/617188927/php_normal.png	http://a3.twimg.com/profile_images/617188927/php_mini.png	&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;	ビジネスデイ登録しました！ RT: @phpcon: いよいよ、PHPカンファレンスまで1週間となりました。参加登録をしていない方はおはやめに！ http://phpcon.php.gr.jp/2010/register/ #phpcon2010	null
25177599690	Wed, 22 Sep 2010 02:54:59 +0000	gihyojp	212185	en	http://a0.twimg.com/profile_images/21192932/site_logo_B_normal.jpg	http://a0.twimg.com/profile_images/21192932/site_logo_B_mini.jpg	&lt;a href=&quot;http://gihyo.jp/&quot; rel=&quot;nofollow&quot;&gt;gihyo.jp&lt;/a&gt;	PHPカンファレンス2010スペシャルレポート「PHPカンファレンス2010 直前レポート」by @riaf,@wozozo,@suno88,@yager 公開 http://bit.ly/cWmMjK  #phpcon2010	null
25177987028	Wed, 22 Sep 2010 03:00:18 +0000	komiyatatsh	86651265	en	http://a3.twimg.com/profile_images/678486023/22206_normal.JPG	http://a3.twimg.com/profile_images/678486023/22206_mini.JPG	&lt;a href=&quot;http://gihyo.jp/&quot; rel=&quot;nofollow&quot;&gt;gihyo.jp&lt;/a&gt;	RT @gihyojp: PHPカンファレンス2010スペシャルレポート「PHPカンファレンス2010 直前レポート」by @riaf,@wozozo,@suno88,@yager 公開 http://bit.ly/cWmMjK  #phpcon2010	null
25178045152	Wed, 22 Sep 2010 03:01:03 +0000	suno88	18538221	en	http://a3.twimg.com/profile_images/228283995/logo64_normal.png	http://a3.twimg.com/profile_images/228283995/logo64_mini.png	&lt;a href=&quot;http://gihyo.jp/&quot; rel=&quot;nofollow&quot;&gt;gihyo.jp&lt;/a&gt;	RT @gihyojp: PHPカンファレンス2010スペシャルレポート「PHPカンファレンス2010 直前レポート」by @riaf,@wozozo,@suno88,@yager 公開 http://bit.ly/cWmMjK  #phpcon2010	null
25178080850	Wed, 22 Sep 2010 03:01:32 +0000	sotarok	1320	en	http://a3.twimg.com/profile_images/1062068815/apple-touch-icon-256_normal.png	http://a3.twimg.com/profile_images/1062068815/apple-touch-icon-256_mini.png	&lt;a href=&quot;http://gihyo.jp/&quot; rel=&quot;nofollow&quot;&gt;gihyo.jp&lt;/a&gt;	RT @gihyojp: PHPカンファレンス2010スペシャルレポート「PHPカンファレンス2010 直前レポート」by @riaf,@wozozo,@suno88,@yager 公開 http://bit.ly/cWmMjK  #phpcon2010	null
25178134943	Wed, 22 Sep 2010 03:02:16 +0000	kanreisa	492453	en	http://a0.twimg.com/profile_images/1121842380/erasou_na_kanreisa_by_rakkoyaku_normal.png	http://a0.twimg.com/profile_images/1121842380/erasou_na_kanreisa_by_rakkoyaku_mini.png	&lt;a href=&quot;http://gihyo.jp/&quot; rel=&quot;nofollow&quot;&gt;gihyo.jp&lt;/a&gt;	RT @gihyojp: PHPカンファレンス2010スペシャルレポート「PHPカンファレンス2010 直前レポート」by @riaf,@wozozo,@suno88,@yager 公開 http://bit.ly/cWmMjK  #phpcon2010	null
25178149730	Wed, 22 Sep 2010 03:02:28 +0000	yuchimiri	21602572	en	http://a3.twimg.com/profile_images/907200207/yuchimiri_normal.jpg	http://a3.twimg.com/profile_images/907200207/yuchimiri_mini.jpg	&lt;a href=&quot;http://gihyo.jp/&quot; rel=&quot;nofollow&quot;&gt;gihyo.jp&lt;/a&gt;	RT @gihyojp: PHPカンファレンス2010スペシャルレポート「PHPカンファレンス2010 直前レポート」by @riaf,@wozozo,@suno88,@yager 公開 http://bit.ly/cWmMjK  #phpcon2010	null
25178151414	Wed, 22 Sep 2010 03:02:30 +0000	tokisaba	65013195	en	http://a0.twimg.com/profile_images/1008836380/twitter_icon_with_moca2_normal.JPG	http://a0.twimg.com/profile_images/1008836380/twitter_icon_with_moca2_mini.JPG	&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;	ほぅ RT @gihyojp: PHPカンファレンス2010スペシャルレポート「PHPカンファレンス2010 直前レポート」by @riaf,@wozozo,@suno88,@yager 公開 http://bit.ly/cWmMjK  #phpcon2010	null
25178230786	Wed, 22 Sep 2010 03:03:35 +0000	rydotyosh	51466272	en	http://a2.twimg.com/profile_images/990476570/dandypudding_tubuaki_normal.png	http://a2.twimg.com/profile_images/990476570/dandypudding_tubuaki_mini.png	&lt;a href=&quot;http://gihyo.jp/&quot; rel=&quot;nofollow&quot;&gt;gihyo.jp&lt;/a&gt;	RT @gihyojp: PHPカンファレンス2010スペシャルレポート「PHPカンファレンス2010 直前レポート」by @riaf,@wozozo,@suno88,@yager 公開 http://bit.ly/cWmMjK  #phpcon2010	null
25178316595	Wed, 22 Sep 2010 03:04:41 +0000	yager	49753	en	http://a0.twimg.com/profile_images/994972100/yager_bozu_256_normal.gif	http://a0.twimg.com/profile_images/994972100/yager_bozu_256_mini.gif	&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;	キター！ RT @gihyojp: PHPカンファレンス2010スペシャルレポート「PHPカンファレンス2010 直前レポート」by @riaf,@wozozo,@suno88,@yager 公開 http://bit.ly/cWmMjK  #phpcon2010	null
25178866954	Wed, 22 Sep 2010 03:12:18 +0000	yamaya_man	34142333	en	http://a1.twimg.com/profile_images/591024977/2049009_640243750_normal.jpg	http://a1.twimg.com/profile_images/591024977/2049009_640243750_mini.jpg	&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;	参加したいですが、Ustでみます。RT @gihyojp: PHPカンファレンス2010スペシャル「PHPカンファレンス2010 直前レポート」by @riaf,@wozozo,@suno88,@yager 公開 http://bit.ly/cWmMjK  #phpcon2010	null
25179179707	Wed, 22 Sep 2010 03:16:38 +0000	phpcon	21149527	en	http://a2.twimg.com/profile_images/998556142/phpcontwitter_normal.png	http://a2.twimg.com/profile_images/998556142/phpcontwitter_mini.png	&lt;a href=&quot;http://gihyo.jp/&quot; rel=&quot;nofollow&quot;&gt;gihyo.jp&lt;/a&gt;	RT @gihyojp: PHPカンファレンス2010スペシャルレポート「PHPカンファレンス2010 直前レポート」by @riaf,@wozozo,@suno88,@yager 公開 http://bit.ly/cWmMjK  #phpcon2010	null
25179263089	Wed, 22 Sep 2010 03:17:49 +0000	norinori2222	96477064	en	http://a3.twimg.com/profile_images/853133579/0003884492_normal.jpg	http://a3.twimg.com/profile_images/853133579/0003884492_mini.jpg	&lt;a href=&quot;http://gihyo.jp/&quot; rel=&quot;nofollow&quot;&gt;gihyo.jp&lt;/a&gt;	RT @gihyojp: PHPカンファレンス2010スペシャルレポート「PHPカンファレンス2010 直前レポート」by @riaf,@wozozo,@suno88,@yager 公開 http://bit.ly/cWmMjK  #phpcon2010	null
25179800051	Wed, 22 Sep 2010 03:26:34 +0000	tadashiya	65030475	fr	http://a3.twimg.com/profile_images/1083345131/DSC00494__2__normal.JPG	http://a3.twimg.com/profile_images/1083345131/DSC00494__2__mini.JPG	&lt;a href=&quot;http://www.twittergadget.com&quot; rel=&quot;nofollow&quot;&gt;tGadget&lt;/a&gt;	#phpcon2010	null
25179819262	Wed, 22 Sep 2010 03:26:51 +0000	tadashiya	65030475	en	http://a3.twimg.com/profile_images/1083345131/DSC00494__2__normal.JPG	http://a3.twimg.com/profile_images/1083345131/DSC00494__2__mini.JPG	&lt;a href=&quot;http://gihyo.jp/&quot; rel=&quot;nofollow&quot;&gt;gihyo.jp&lt;/a&gt;	RT @gihyojp: PHPカンファレンス2010スペシャルレポート「PHPカンファレンス2010 直前レポート」by @riaf,@wozozo,@suno88,@yager 公開 http://bit.ly/cWmMjK  #phpcon2010	null
25186445145	Wed, 22 Sep 2010 05:19:37 +0000	saito_jp	25028689	ja	http://a1.twimg.com/profile_images/484656753/___2__normal.jpg	http://a1.twimg.com/profile_images/484656753/___2__mini.jpg	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	RT @phpcon: PHPカンファレンスのプログラム一覧を更新しました。全体セッション概要、出そろいました！http://bit.ly/bVYHd1　9/24・25日開催です！参加登録がまだの方は、おはやめに！ http://bit.ly/99bA4d #phpcon2010	null
25186617979	Wed, 22 Sep 2010 05:23:09 +0000	yager	49753	ja	http://a0.twimg.com/profile_images/994972100/yager_bozu_256_normal.gif	http://a0.twimg.com/profile_images/994972100/yager_bozu_256_mini.gif	&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;	ブログ更新→PHPカンファレンス2010が開催されます（＆運営側で参加します！） [C!] http://creazy.net/2010/09/phpcon2010.html #phpcon2010	null
25186660969	Wed, 22 Sep 2010 05:24:01 +0000	kanreisa	492453	ja	http://a0.twimg.com/profile_images/1121842380/erasou_na_kanreisa_by_rakkoyaku_normal.png	http://a0.twimg.com/profile_images/1121842380/erasou_na_kanreisa_by_rakkoyaku_mini.png	&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;	RT @yager: ブログ更新→PHPカンファレンス2010が開催されます（＆運営側で参加します！） [C!] http://creazy.net/2010/09/phpcon2010.html #phpcon2010	null
25189478895	Wed, 22 Sep 2010 06:27:15 +0000	akky	42512	ja	http://a2.twimg.com/profile_images/27909882/akky_96x96_normal.jpg	http://a2.twimg.com/profile_images/27909882/akky_96x96_mini.jpg	&lt;a href=&quot;http://cheebow.info/chemt/archives/2007/04/twitterwindowst.html&quot; rel=&quot;nofollow&quot;&gt;Twit for Windows&lt;/a&gt;	PHPカンファレンスまであと2日。申し込みはこちら #phpcon2010 http://phpcon.php.gr.jp/2010/register/	null
25189506227	Wed, 22 Sep 2010 06:27:54 +0000	cakephper	5652396	ja	http://a2.twimg.com/profile_images/1121974486/ichikaway_jp3_normal.jpg	http://a2.twimg.com/profile_images/1121974486/ichikaway_jp3_mini.jpg	&lt;a href=&quot;http://cheebow.info/chemt/archives/2007/04/twitterwindowst.html&quot; rel=&quot;nofollow&quot;&gt;Twit for Windows&lt;/a&gt;	RT @akky: PHPカンファレンスまであと2日。申し込みはこちら #phpcon2010 http://phpcon.php.gr.jp/2010/register/	null
25189651613	Wed, 22 Sep 2010 06:31:24 +0000	mugeso	365031	ja	http://a1.twimg.com/profile_images/1116144513/icon_normal.jpg	http://a1.twimg.com/profile_images/1116144513/icon_mini.jpg	&lt;a href=&quot;http://cheebow.info/chemt/archives/2007/04/twitterwindowst.html&quot; rel=&quot;nofollow&quot;&gt;Twit for Windows&lt;/a&gt;	RT @akky: PHPカンファレンスまであと2日。申し込みはこちら #phpcon2010 http://phpcon.php.gr.jp/2010/register/	null
25191995140	Wed, 22 Sep 2010 07:28:33 +0000	ayakomuro	1706372	ja	http://a1.twimg.com/profile_images/926408173/ayaren_normal.jpg	http://a1.twimg.com/profile_images/926408173/ayaren_mini.jpg	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	RT @phpcon: いよいよ、PHPカンファレンスまで1週間となりました。参加登録をしていない方はおはやめに！ http://phpcon.php.gr.jp/2010/register/ #phpcon2010	null
25193375465	Wed, 22 Sep 2010 08:03:17 +0000	BiMihoujyun	63657469	ja	http://a2.twimg.com/profile_images/1010316590/kote2_normal.PNG	http://a2.twimg.com/profile_images/1010316590/kote2_mini.PNG	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	RT @phpcon: PHPカンファレンスのプログラム一覧を更新しました。全体セッション概要、出そろいました！http://bit.ly/bVYHd1　9/24・25日開催です！参加登録がまだの方は、おはやめに！ http://bit.ly/99bA4d #phpcon2010	null
25196709078	Wed, 22 Sep 2010 09:22:55 +0000	tumf	57224	it	http://a0.twimg.com/profile_images/705097420/kao_normal.jpg	http://a0.twimg.com/profile_images/705097420/kao_mini.jpg	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	#phpcon2010 @tejimaさんの裏に入ってた http://phpcon.php.gr.jp/2010/program/	null
25200910012	Wed, 22 Sep 2010 10:51:30 +0000	tejima	2328371	it	http://a0.twimg.com/profile_images/54600520/手嶋・私服・春２_082_normal.jpg	http://a0.twimg.com/profile_images/54600520/手嶋・私服・春２_082_mini.jpg	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	RT @tumf: #phpcon2010 @tejimaさんの裏に入ってた http://phpcon.php.gr.jp/2010/program/	null
25203301116	Wed, 22 Sep 2010 11:35:03 +0000	tejima	2328371	ja	http://a0.twimg.com/profile_images/54600520/手嶋・私服・春２_082_normal.jpg	http://a0.twimg.com/profile_images/54600520/手嶋・私服・春２_082_mini.jpg	&lt;a href=&quot;http://www.nibirutech.com&quot; rel=&quot;nofollow&quot;&gt;TwitBird&lt;/a&gt;	ということは自分は @tumf さんの裏ってことか。RT @tumf #phpcon2010 @tejimaさんの裏に入ってた http://phpcon.php.gr.jp/2010/program/	null
25225514188	Wed, 22 Sep 2010 16:20:09 +0000	yuchimiri	21602572	ja	http://a3.twimg.com/profile_images/907200207/yuchimiri_normal.jpg	http://a3.twimg.com/profile_images/907200207/yuchimiri_mini.jpg	&lt;a href=&quot;http://twitter.com/&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;	PHPConに向けて本気出したらこうなった(^o^) http://www.php.net/  #phpcon2010 http://yfrog.com/jbh5coj	null
25225574896	Wed, 22 Sep 2010 16:20:55 +0000	kanzmrsw	3921344	it	http://a1.twimg.com/profile_images/683268665/twitterProfilePhoto_normal.jpg	http://a1.twimg.com/profile_images/683268665/twitterProfilePhoto_mini.jpg	&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;	phpの文字すらない... RT @yuchimiri: PHPConに向けて本気出したらこうなった(^o^) http://www.php.net/  #phpcon2010 http://yfrog.com/jbh5coj	null
25225993826	Wed, 22 Sep 2010 16:26:07 +0000	yuroyoro	854891	ja	http://a0.twimg.com/profile_images/340971668/yuroyoro_normal.png	http://a0.twimg.com/profile_images/340971668/yuroyoro_mini.png	&lt;a href=&quot;http://twitter.com/&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;	RT @yuchimiri: PHPConに向けて本気出したらこうなった(^o^) http://www.php.net/  #phpcon2010 http://yfrog.com/jbh5coj	null
25226959645	Wed, 22 Sep 2010 16:38:11 +0000	htaira	26796380	ja	http://a2.twimg.com/profile_images/580437546/me_normal.jpg	http://a2.twimg.com/profile_images/580437546/me_mini.jpg	&lt;a href=&quot;http://sites.google.com/site/yorufukurou/&quot; rel=&quot;nofollow&quot;&gt;YoruFukurou&lt;/a&gt;	気がつけば、私はPHP/FI2.0の頃からPHPを使っていた。逆算すると1997年らしい...。やべ歳を取ったな。 #phpcon2010	null
25228451471	Wed, 22 Sep 2010 16:57:32 +0000	yuki24	3698862	ja	http://a2.twimg.com/profile_images/707024814/5494314_707716410_normal.jpg	http://a2.twimg.com/profile_images/707024814/5494314_707716410_mini.jpg	&lt;a href=&quot;http://twitter.com/&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;	RT @yuchimiri: PHPConに向けて本気出したらこうなった(^o^) http://www.php.net/  #phpcon2010 http://yfrog.com/jbh5coj	null
25239015329	Wed, 22 Sep 2010 19:27:45 +0000	rsky	61770	fr	http://a2.twimg.com/profile_images/1122493650/tw172a_normal.png	http://a2.twimg.com/profile_images/1122493650/tw172a_mini.png	&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;	#phpcon2010 のLT資料を製作中	null
25265200308	Thu, 23 Sep 2010 01:34:58 +0000	phpcon	21149527	ja	http://a2.twimg.com/profile_images/998556142/phpcontwitter_normal.png	http://a2.twimg.com/profile_images/998556142/phpcontwitter_mini.png	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	いよいよPHPカンファレンス2010は明日に迫りました！講演の詳細情報をアップデートしました！ http://phpcon.php.gr.jp/2010/program/detail/ #phpcon2010	null
25265268658	Thu, 23 Sep 2010 01:35:44 +0000	phpcon	21149527	ja	http://a2.twimg.com/profile_images/998556142/phpcontwitter_normal.png	http://a2.twimg.com/profile_images/998556142/phpcontwitter_mini.png	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	参加登録も残席あとわずかです！登録していない方はお早めにご登録ください！ http://phpcon.php.gr.jp/2010/register/ #phpcon2010	null
25265387130	Thu, 23 Sep 2010 01:37:09 +0000	kanreisa	492453	ja	http://a0.twimg.com/profile_images/1121842380/erasou_na_kanreisa_by_rakkoyaku_normal.png	http://a0.twimg.com/profile_images/1121842380/erasou_na_kanreisa_by_rakkoyaku_mini.png	&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;	RT @phpcon: いよいよPHPカンファレンス2010は明日に迫りました！講演の詳細情報をアップデートしました！ http://phpcon.php.gr.jp/2010/program/detail/ #phpcon2010	null
